id_cliente,fecha_registro,edad,genero,region,estado_civil,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,uso_app,tipo_plan,num_productos,tiene_tarjeta_credito,canal_registro,dia_semana_registro,hora_registro,codigo_postal,abandono
14422,2021-03-18,38,Femenino,Centro,Soltero,509429.1063844082,185007.55082437745,1288211.1114671514,656.3736402409689,13,1,305,Bajo,Basico,3,0,Tienda,Domingo,15,8352,1
14425,2022-08-06,36,Femenino,Centro,Casado,1026457.9847712058,357343.23838984524,3275269.4950299626,545.1750128805369,4,9,234,Bajo,Basico,3,1,App,Sabado,7,5310,0
14425,2022-08-06,36,Femenino,Centro,Casado,1026457.9847712058,357343.23838984524,3275269.4950299626,545.1750128805369,4,9,234,Bajo,Basico,3,1,App,Sabado,7,5310,0
14486,2020-06-23,39,Otro,Sur,Divorciado,956715.8811496338,461365.0025588676,2027971.9266540688,,50,17,2,Bajo,Basico,5,1,Tienda,Domingo,20,8011,1
14486,2020-06-23,39,Otro,Sur,Divorciado,956715.8811496338,461365.0025588676,2027971.9266540688,,50,17,2,Bajo,Basico,5,1,Tienda,Domingo,20,8011,1
14499,2023-02-22,72,Otro,Centro,Soltero,1079749.171820723,345100.16170083324,1449882.8623481947,551.0250572549892,53,13,14,Medio,Estandar,5,0,Web,Sabado,15,2417,0
14499,2023-02-22,72,Otro,Centro,Soltero,1079749.171820723,345100.16170083324,1449882.8623481947,551.0250572549892,53,13,14,Medio,Estandar,5,0,Web,Sabado,15,2417,0
14531,2018-03-06,68,Otro,Centro,Casado,,237276.3047576209,2053784.0123007824,482.1254185727892,14,3,345,Alto,Basico,2,0,Web,Martes,23,4896,1
14531,2018-03-06,68,Otro,Centro,Casado,,237276.3047576209,2053784.0123007824,482.1254185727892,14,3,345,Alto,Basico,2,0,Web,Martes,23,4896,1
14553,2019-03-28,45,Masculino,Norte,Divorciado,155119.67252096208,344491.42059501755,3151288.8723515533,673.5992540091517,114,3,272,Bajo,Basico,1,1,App,Viernes,15,7217,1
14553,2019-03-28,45,Masculino,Norte,Divorciado,155119.67252096208,344491.42059501755,3151288.8723515533,673.5992540091517,114,3,272,Bajo,Basico,1,1,App,Viernes,15,7217,1
14560,2022-07-28,27,Otro,Norte,Soltero,1282284.522379869,106859.8322468326,2706556.188881061,563.4896455819886,89,10,60,Alto,Premium,3,1,Web,Martes,22,4033,0
14560,2022-07-28,27,Otro,Norte,Soltero,1282284.522379869,106859.8322468326,2706556.188881061,563.4896455819886,89,10,60,Alto,Premium,3,1,Web,Martes,22,4033,0
14562,2019-11-20,60,Masculino,Centro,Divorciado,625953.4755757159,376005.5443512468,-105369.90404247306,359.95930586702315,66,2,81,Bajo,Basico,1,0,App,Domingo,16,2477,0
14562,2019-11-20,60,Masculino,Centro,Divorciado,625953.4755757159,376005.5443512468,-105369.90404247306,359.95930586702315,66,2,81,Bajo,Basico,1,0,App,Domingo,16,2477,0
14622,2019-12-29,48,Masculino,Centro,Casado,836523.610884944,470587.4657485648,2471991.1497453568,498.0578489704088,11,9,190,Bajo,Estandar,1,1,Tienda,Domingo,3,4750,1
14622,2019-12-29,48,Masculino,Centro,Casado,836523.610884944,470587.4657485648,2471991.1497453568,498.0578489704088,11,9,190,Bajo,Estandar,1,1,Tienda,Domingo,3,4750,1
14639,2023-04-22,63,Masculino,Norte,Casado,832792.3331688651,197703.66437069335,1683433.8520899075,630.0861628100361,109,9,154,Medio,Basico,4,1,App,Jueves,9,7458,1
14639,2023-04-22,63,Masculino,Norte,Casado,832792.3331688651,197703.66437069335,1683433.8520899075,630.0861628100361,109,9,154,Medio,Basico,4,1,App,Jueves,9,7458,1
14646,2020-02-01,52,Masculino,Norte,Soltero,707156.3687169921,467430.7023660125,496970.4046728106,608.3458017048347,117,12,319,Alto,Premium,2,1,App,Sabado,6,6509,1
14646,2020-02-01,52,Masculino,Norte,Soltero,707156.3687169921,467430.7023660125,496970.4046728106,608.3458017048347,117,12,319,Alto,Premium,2,1,App,Sabado,6,6509,1
14667,2018-05-22,66,Masculino,Sur,Divorciado,183101.86173597383,246871.4869612316,962371.1645509764,487.6284661670493,42,1,217,Medio,Premium,4,0,Web,Miercoles,6,8327,1
14667,2018-05-22,66,Masculino,Sur,Divorciado,183101.86173597383,246871.4869612316,962371.1645509764,487.6284661670493,42,1,217,Medio,Premium,4,0,Web,Miercoles,6,8327,1
14787,2022-07-10,65,Otro,Sur,Soltero,836536.349756947,251797.86498415744,719019.4741424352,,71,16,148,Alto,Estandar,5,1,Tienda,Domingo,14,3447,0
14787,2022-07-10,65,Otro,Sur,Soltero,836536.349756947,251797.86498415744,719019.4741424352,,71,16,148,Alto,Estandar,5,1,Tienda,Domingo,14,3447,0
14995,2020-03-04,34,Masculino,Centro,Casado,941754.5348038622,322215.203249436,2794944.9236090505,562.294400635898,97,11,82,Alto,Estandar,4,1,Web,Domingo,10,3388,0
14995,2020-03-04,34,Masculino,Centro,Casado,941754.5348038622,322215.203249436,2794944.9236090505,562.294400635898,97,11,82,Alto,Estandar,4,1,Web,Domingo,10,3388,0
15157,2019-04-16,25,Masculino,Centro,Divorciado,549516.2664599749,287873.9742873551,1304388.3333998795,588.9161568154806,80,1,247,Medio,Estandar,1,1,App,Sabado,23,8905,0
15157,2019-04-16,25,Masculino,Centro,Divorciado,549516.2664599749,287873.9742873551,1304388.3333998795,588.9161568154806,80,1,247,Medio,Estandar,1,1,App,Sabado,23,8905,0
15187,2022-11-13,44,Masculino,Centro,Casado,,556552.900145952,1241064.4040608446,593.6391886246824,119,8,99,Alto,Basico,5,1,Tienda,Martes,14,6584,0
15187,2022-11-13,44,Masculino,Centro,Casado,,556552.900145952,1241064.4040608446,593.6391886246824,119,8,99,Alto,Basico,5,1,Tienda,Martes,14,6584,0
15219,2023-01-03,20,Femenino,Norte,Soltero,907522.5104150362,514883.9481532006,2165344.3837679154,513.3411969432004,75,9,120,Bajo,Basico,2,0,App,Jueves,16,6887,1
15219,2023-01-03,20,Femenino,Norte,Soltero,907522.5104150362,514883.9481532006,2165344.3837679154,513.3411969432004,75,9,120,Bajo,Basico,2,0,App,Jueves,16,6887,1
15245,2021-09-01,65,Otro,Norte,Casado,479930.6906090686,523719.28415476816,2141656.664617686,562.942124401246,97,15,25,Bajo,Premium,1,1,App,Jueves,5,9986,0
15245,2021-09-01,65,Otro,Norte,Casado,479930.6906090686,523719.28415476816,2141656.664617686,562.942124401246,97,15,25,Bajo,Premium,1,1,App,Jueves,5,9986,0
15249,2022-10-15,28,Otro,Norte,Divorciado,903902.79104274,327677.1858077325,3365815.21332094,717.3780233200932,88,16,34,Medio,Estandar,1,0,App,Sabado,21,5902,0
15249,2022-10-15,28,Otro,Norte,Divorciado,903902.79104274,327677.1858077325,3365815.21332094,717.3780233200932,88,16,34,Medio,Estandar,1,0,App,Sabado,21,5902,0
15263,2021-10-20,49,Masculino,Sur,Casado,592117.7799395558,242922.9414609877,2186422.314046025,788.3065299567389,43,8,93,Bajo,Basico,5,1,Tienda,Miercoles,0,6998,0
15263,2021-10-20,49,Masculino,Sur,Casado,592117.7799395558,242922.9414609877,2186422.314046025,788.3065299567389,43,8,93,Bajo,Basico,5,1,Tienda,Miercoles,0,6998,0
15362,2023-05-08,68,Femenino,Norte,Soltero,485156.3025396832,,2780303.930061917,611.8201131740085,60,13,117,Medio,Basico,2,1,Web,Domingo,19,4969,1
15362,2023-05-08,68,Femenino,Norte,Soltero,485156.3025396832,,2780303.930061917,611.8201131740085,60,13,117,Medio,Basico,2,1,Web,Domingo,19,4969,1
15441,2019-01-13,20,Masculino,Centro,Divorciado,900427.2041933354,315578.4248682855,938789.6329027766,585.7570137901488,57,16,92,Bajo,Premium,5,0,Web,Martes,8,4394,0
15441,2019-01-13,20,Masculino,Centro,Divorciado,900427.2041933354,315578.4248682855,938789.6329027766,585.7570137901488,57,16,92,Bajo,Premium,5,0,Web,Martes,8,4394,0
15649,2019-03-12,71,Otro,Norte,Casado,886436.2486461163,664804.340942096,2521637.282575162,676.9422190427941,55,2,353,Alto,Estandar,1,1,Web,Viernes,22,6359,1
15649,2019-03-12,71,Otro,Norte,Casado,886436.2486461163,664804.340942096,2521637.282575162,676.9422190427941,55,2,353,Alto,Estandar,1,1,Web,Viernes,22,6359,1
15653,2021-11-22,50,Masculino,Centro,Casado,618497.1005693694,441661.2812765424,1045368.6329354612,574.9293303626578,33,4,264,Bajo,Basico,4,0,App,Lunes,1,7640,1
15653,2021-11-22,50,Masculino,Centro,Casado,618497.1005693694,441661.2812765424,1045368.6329354612,574.9293303626578,33,4,264,Bajo,Basico,4,0,App,Lunes,1,7640,1
15749,2018-11-09,50,Otro,Sur,Soltero,,401325.4717705995,1543446.7675507227,508.220534833961,37,17,299,Alto,Estandar,2,1,Web,Lunes,15,5358,0
15749,2018-11-09,50,Otro,Sur,Soltero,,401325.4717705995,1543446.7675507227,508.220534833961,37,17,299,Alto,Estandar,2,1,Web,Lunes,15,5358,0
15760,2019-05-09,66,Masculino,Norte,Divorciado,1029133.6257681464,450679.9549928715,2151711.4285757574,564.637554900588,113,3,5,Medio,Premium,3,0,Web,Lunes,1,1299,0
15760,2019-05-09,66,Masculino,Norte,Divorciado,1029133.6257681464,450679.9549928715,2151711.4285757574,564.637554900588,113,3,5,Medio,Premium,3,0,Web,Lunes,1,1299,0
15788,2019-09-14,21,Femenino,Sur,Divorciado,1005105.708834891,532160.2273323025,2557935.3139121863,571.1016826711945,83,19,175,Alto,Basico,5,0,Web,Martes,23,9249,1
15788,2019-09-14,21,Femenino,Sur,Divorciado,1005105.708834891,532160.2273323025,2557935.3139121863,571.1016826711945,83,19,175,Alto,Basico,5,0,Web,Martes,23,9249,1
15853,2021-12-31,30,Otro,Centro,Soltero,517580.4238656782,399306.10125949857,1567074.948191902,648.1046510656611,114,5,301,Alto,Premium,5,1,Web,Miercoles,10,9169,0
15853,2021-12-31,30,Otro,Centro,Soltero,517580.4238656782,399306.10125949857,1567074.948191902,648.1046510656611,114,5,301,Alto,Premium,5,1,Web,Miercoles,10,9169,0
15954,2019-06-09,47,Femenino,Sur,Casado,432576.3471536664,556422.8128637995,3602031.265416163,565.1074428293489,35,14,199,Medio,Basico,1,1,Web,Miercoles,13,7478,0
15954,2019-06-09,47,Femenino,Sur,Casado,432576.3471536664,556422.8128637995,3602031.265416163,565.1074428293489,35,14,199,Medio,Basico,1,1,Web,Miercoles,13,7478,0
15971,2022-04-01,64,Femenino,Centro,Divorciado,964032.57023209,500747.2725715046,1785685.1527312458,554.281922207264,13,11,160,Alto,Basico,1,1,Tienda,Lunes,23,8691,1
15971,2022-04-01,64,Femenino,Centro,Divorciado,964032.57023209,500747.2725715046,1785685.1527312458,554.281922207264,13,11,160,Alto,Basico,1,1,Tienda,Lunes,23,8691,1
15994,2018-07-01,27,Femenino,Sur,Soltero,1058400.1476928578,272031.0926492625,2284099.376987176,491.0509599882116,75,15,136,Alto,Estandar,2,1,App,Lunes,17,7332,1
15994,2018-07-01,27,Femenino,Sur,Soltero,1058400.1476928578,272031.0926492625,2284099.376987176,491.0509599882116,75,15,136,Alto,Estandar,2,1,App,Lunes,17,7332,1
16076,2019-10-21,41,Otro,Norte,Soltero,1043350.2075303952,436205.5141840472,2616773.3412761795,,38,9,316,Alto,Basico,5,1,Web,Miercoles,7,3918,1
16076,2019-10-21,41,Otro,Norte,Soltero,1043350.2075303952,436205.5141840472,2616773.3412761795,,38,9,316,Alto,Basico,5,1,Web,Miercoles,7,3918,1
16219,2018-05-30,57,Masculino,Sur,Casado,760861.253873479,392364.9925596371,1066855.321595407,631.5749938492372,38,5,212,Bajo,Basico,1,1,Web,Jueves,22,8321,1
16219,2018-05-30,57,Masculino,Sur,Casado,760861.253873479,392364.9925596371,1066855.321595407,631.5749938492372,38,5,212,Bajo,Basico,1,1,Web,Jueves,22,8321,1
16382,2021-08-01,51,Otro,Sur,Soltero,181665.03735003725,479847.7480321615,1343854.1890800858,535.7851517399246,49,15,119,Bajo,Basico,3,1,Tienda,Martes,11,6989,1
16382,2021-08-01,51,Otro,Sur,Soltero,181665.03735003725,479847.7480321615,1343854.1890800858,535.7851517399246,49,15,119,Bajo,Basico,3,1,Tienda,Martes,11,6989,1
16487,2022-11-07,79,Masculino,Sur,Soltero,708993.161199727,646414.7114940495,1275393.1510781562,545.6493325993379,94,12,234,Alto,Premium,2,1,App,Jueves,12,1940,0
16487,2022-11-07,79,Masculino,Sur,Soltero,708993.161199727,646414.7114940495,1275393.1510781562,545.6493325993379,94,12,234,Alto,Premium,2,1,App,Jueves,12,1940,0
16631,2021-05-15,72,Otro,Sur,Soltero,594447.3139654347,395719.5275691923,1182948.1221645176,576.7950980214554,115,11,188,Alto,Estandar,4,0,Tienda,Jueves,8,9925,0
16631,2021-05-15,72,Otro,Sur,Soltero,594447.3139654347,395719.5275691923,1182948.1221645176,576.7950980214554,115,11,188,Alto,Estandar,4,0,Tienda,Jueves,8,9925,0
16680,2021-01-15,37,Otro,Sur,Casado,563358.6481863668,564463.1890965485,2824478.209615375,525.7167050634611,52,13,108,Medio,Basico,3,1,Tienda,Martes,11,6723,1
16680,2021-01-15,37,Otro,Sur,Casado,563358.6481863668,564463.1890965485,2824478.209615375,525.7167050634611,52,13,108,Medio,Basico,3,1,Tienda,Martes,11,6723,1
16688,2020-08-11,40,Masculino,Centro,Divorciado,1213569.150659019,637183.4621540422,2129067.6892677667,670.5795738714457,15,11,191,Bajo,Basico,3,1,App,Viernes,0,5022,1
16688,2020-08-11,40,Masculino,Centro,Divorciado,1213569.150659019,637183.4621540422,2129067.6892677667,670.5795738714457,15,11,191,Bajo,Basico,3,1,App,Viernes,0,5022,1
16753,2021-09-09,22,Masculino,Norte,Casado,759165.0187237192,574618.6576996298,1587651.3844222946,521.2991530811036,43,10,275,Medio,Basico,2,0,App,Miercoles,7,6867,1
16753,2021-09-09,22,Masculino,Norte,Casado,759165.0187237192,574618.6576996298,1587651.3844222946,521.2991530811036,43,10,275,Medio,Basico,2,0,App,Miercoles,7,6867,1
16855,2018-01-14,20,Otro,Centro,Divorciado,898936.2658197046,375994.11717552366,3054215.91139536,569.4023687015795,91,16,321,Alto,Premium,1,0,Tienda,Jueves,1,2745,0
16855,2018-01-14,20,Otro,Centro,Divorciado,898936.2658197046,375994.11717552366,3054215.91139536,569.4023687015795,91,16,321,Alto,Premium,1,0,Tienda,Jueves,1,2745,0
16863,2020-12-06,78,Femenino,Sur,Soltero,500482.6873454423,259942.46033179056,948276.3564958024,632.7658415204731,8,13,280,Medio,Premium,1,0,Tienda,Domingo,1,7214,1
16863,2020-12-06,78,Femenino,Sur,Soltero,500482.6873454423,259942.46033179056,948276.3564958024,632.7658415204731,8,13,280,Medio,Premium,1,0,Tienda,Domingo,1,7214,1
16948,2020-07-21,79,Masculino,Sur,Casado,905362.1353322804,440476.9157079378,2874839.0799334734,621.4337726704046,50,16,298,Bajo,Basico,5,0,Web,Miercoles,10,9307,0
16948,2020-07-21,79,Masculino,Sur,Casado,905362.1353322804,440476.9157079378,2874839.0799334734,621.4337726704046,50,16,298,Bajo,Basico,5,0,Web,Miercoles,10,9307,0
16955,2019-04-29,45,Femenino,Centro,Soltero,830251.518994098,369229.6110845676,3647734.698975386,637.878570294957,50,9,208,Bajo,Estandar,1,0,Web,Lunes,15,3987,1
16955,2019-04-29,45,Femenino,Centro,Soltero,830251.518994098,369229.6110845676,3647734.698975386,637.878570294957,50,9,208,Bajo,Estandar,1,0,Web,Lunes,15,3987,1
17028,2018-11-19,19,Otro,Norte,Soltero,1269969.913991233,275538.6250853489,1226969.8846134124,608.1475641572439,3,1,77,Medio,Estandar,5,1,App,Jueves,6,6686,0
17028,2018-11-19,19,Otro,Norte,Soltero,1269969.913991233,275538.6250853489,1226969.8846134124,608.1475641572439,3,1,77,Medio,Estandar,5,1,App,Jueves,6,6686,0
17067,2020-06-23,57,Femenino,Sur,Divorciado,1320869.6497830986,125310.36988152622,2397867.096031053,730.6529493095429,99,12,126,Bajo,Estandar,5,0,Tienda,Viernes,17,5068,0
17067,2020-06-23,57,Femenino,Sur,Divorciado,1320869.6497830986,125310.36988152622,2397867.096031053,730.6529493095429,99,12,126,Bajo,Estandar,5,0,Tienda,Viernes,17,5068,0
17279,2020-07-07,36,Otro,Centro,Casado,489983.6503558801,,2538772.577243068,661.4208887996429,51,18,102,Alto,Basico,2,0,App,Domingo,13,9874,0
17279,2020-07-07,36,Otro,Centro,Casado,489983.6503558801,,2538772.577243068,661.4208887996429,51,18,102,Alto,Basico,2,0,App,Domingo,13,9874,0
17298,2020-03-12,66,Otro,Centro,Casado,640390.0786263864,202531.3988608479,544023.9583080497,395.5522262282069,23,18,211,Bajo,Estandar,2,1,Web,Viernes,13,7811,0
17298,2020-03-12,66,Otro,Centro,Casado,640390.0786263864,202531.3988608479,544023.9583080497,395.5522262282069,23,18,211,Bajo,Estandar,2,1,Web,Viernes,13,7811,0
17305,2020-05-08,39,Masculino,Norte,Divorciado,1011203.5350761246,402215.69708037766,2552151.321731137,571.1698053097973,105,8,2,Alto,Basico,4,0,App,Martes,19,6537,0
17305,2020-05-08,39,Masculino,Norte,Divorciado,1011203.5350761246,402215.69708037766,2552151.321731137,571.1698053097973,105,8,2,Alto,Basico,4,0,App,Martes,19,6537,0
17320,2020-08-28,59,Masculino,Centro,Soltero,,587299.8815220648,1402655.1842304235,452.8881665195621,17,14,103,Alto,Estandar,2,0,App,Viernes,16,5238,0
17320,2020-08-28,59,Masculino,Centro,Soltero,,587299.8815220648,1402655.1842304235,452.8881665195621,17,14,103,Alto,Estandar,2,0,App,Viernes,16,5238,0
17445,2019-06-24,57,Masculino,Sur,Soltero,5423463.055050161,227492.18356633445,3484140.072033152,704.2743341938286,91,19,35,Alto,Basico,2,0,Web,Martes,0,9958,0
17445,2019-06-24,57,Masculino,Sur,Soltero,5423463.055050161,227492.18356633445,3484140.072033152,704.2743341938286,91,19,35,Alto,Basico,2,0,Web,Martes,0,9958,0
17462,2023-03-29,34,Masculino,Norte,Soltero,802795.5590312361,336305.6198605224,2068907.4994355256,589.7509064708958,109,2,90,Bajo,Basico,1,1,App,Jueves,7,9772,1
17462,2023-03-29,34,Masculino,Norte,Soltero,802795.5590312361,336305.6198605224,2068907.4994355256,589.7509064708958,109,2,90,Bajo,Basico,1,1,App,Jueves,7,9772,1
17532,2018-07-14,22,Otro,Centro,Soltero,579873.8138358556,741848.004127068,2886727.944800293,642.0944183382855,17,15,318,Bajo,Premium,3,0,App,Sabado,7,6023,1
17532,2018-07-14,22,Otro,Centro,Soltero,579873.8138358556,741848.004127068,2886727.944800293,642.0944183382855,17,15,318,Bajo,Premium,3,0,App,Sabado,7,6023,1
17571,2020-10-23,30,Otro,Norte,Divorciado,931740.3237803142,442168.60391107225,670279.0164305102,708.6553014544627,22,1,77,Medio,Basico,3,1,Web,Lunes,18,6864,0
17571,2020-10-23,30,Otro,Norte,Divorciado,931740.3237803142,442168.60391107225,670279.0164305102,708.6553014544627,22,1,77,Medio,Basico,3,1,Web,Lunes,18,6864,0
17604,2020-05-03,33,Femenino,Centro,Divorciado,665506.182052451,384458.53463304526,781961.2546350055,646.1168284085843,27,3,351,Bajo,Basico,4,1,App,Miercoles,16,2156,0
17604,2020-05-03,33,Femenino,Centro,Divorciado,665506.182052451,384458.53463304526,781961.2546350055,646.1168284085843,27,3,351,Bajo,Basico,4,1,App,Miercoles,16,2156,0
17623,2023-06-13,51,Femenino,Centro,Soltero,721424.2110616764,348314.7138688096,2171978.333749851,647.5109989932012,89,18,323,Alto,Estandar,2,0,App,Viernes,13,2918,0
17623,2023-06-13,51,Femenino,Centro,Soltero,721424.2110616764,348314.7138688096,2171978.333749851,647.5109989932012,89,18,323,Alto,Estandar,2,0,App,Viernes,13,2918,0
17724,2020-01-10,23,Otro,Sur,Casado,805672.387610452,348930.779210641,2032151.41087368,466.3720139415405,51,10,81,Bajo,Premium,2,0,Tienda,Lunes,14,4561,1
17724,2020-01-10,23,Otro,Sur,Casado,805672.387610452,348930.779210641,2032151.41087368,466.3720139415405,51,10,81,Bajo,Premium,2,0,Tienda,Lunes,14,4561,1
17733,2019-05-05,51,Otro,Sur,Divorciado,705640.1479752815,341575.7953767433,3641659.862151448,712.7727992852483,6,5,190,Alto,Basico,5,1,App,Lunes,4,4462,1
17733,2019-05-05,51,Otro,Sur,Divorciado,705640.1479752815,341575.7953767433,3641659.862151448,712.7727992852483,6,5,190,Alto,Basico,5,1,App,Lunes,4,4462,1
17738,2019-07-14,73,Femenino,Centro,Soltero,661144.5846223668,277827.90987343027,467386.1838918855,726.3950570659013,10,8,60,Medio,Estandar,4,1,App,Viernes,20,4513,0
17738,2019-07-14,73,Femenino,Centro,Soltero,661144.5846223668,277827.90987343027,467386.1838918855,726.3950570659013,10,8,60,Medio,Estandar,4,1,App,Viernes,20,4513,0
17744,2019-05-11,69,Femenino,Norte,Casado,845576.5036428104,411742.1216489351,1800886.8639638138,597.5858190843043,89,7,11,Alto,Estandar,2,0,Web,Miercoles,12,7974,0
17744,2019-05-11,69,Femenino,Norte,Casado,845576.5036428104,411742.1216489351,1800886.8639638138,597.5858190843043,89,7,11,Alto,Estandar,2,0,Web,Miercoles,12,7974,0
17764,2019-11-25,45,Femenino,Sur,Soltero,984314.63308668,427967.1783431128,2230722.574048446,597.5794550172828,6,11,356,Alto,Basico,5,0,Tienda,Martes,21,5701,1
17764,2019-11-25,45,Femenino,Sur,Soltero,984314.63308668,427967.1783431128,2230722.574048446,597.5794550172828,6,11,356,Alto,Basico,5,0,Tienda,Martes,21,5701,1
17770,2021-12-22,35,Masculino,Norte,Divorciado,545293.1792498291,,2779771.285567512,549.048117533021,119,13,98,Alto,Basico,4,1,App,Jueves,12,4533,1
17770,2021-12-22,35,Masculino,Norte,Divorciado,545293.1792498291,,2779771.285567512,549.048117533021,119,13,98,Alto,Basico,4,1,App,Jueves,12,4533,1
17846,2022-09-10,60,Masculino,Sur,Divorciado,841177.0460051794,350864.8836367581,-568413.5525170271,570.583919473908,95,3,231,Medio,Premium,4,1,Web,Viernes,12,9085,0
17846,2022-09-10,60,Masculino,Sur,Divorciado,841177.0460051794,350864.8836367581,-568413.5525170271,570.583919473908,95,3,231,Medio,Premium,4,1,Web,Viernes,12,9085,0
17849,2019-08-23,40,Femenino,Norte,Divorciado,1023180.7641939846,452581.8137979173,4079939.434394418,487.5745842109783,29,8,203,Bajo,Basico,3,0,Web,Jueves,4,2290,1
17849,2019-08-23,40,Femenino,Norte,Divorciado,1023180.7641939846,452581.8137979173,4079939.434394418,487.5745842109783,29,8,203,Bajo,Basico,3,0,Web,Jueves,4,2290,1
17861,2020-01-16,35,Femenino,Norte,Casado,881885.5463193895,498776.4195144916,2111846.4838684937,536.9232741765519,81,9,161,Alto,Estandar,5,1,Tienda,Domingo,4,3529,0
17861,2020-01-16,35,Femenino,Norte,Casado,881885.5463193895,498776.4195144916,2111846.4838684937,536.9232741765519,81,9,161,Alto,Estandar,5,1,Tienda,Domingo,4,3529,0
17889,2019-12-21,65,Otro,Sur,Soltero,1237801.1076947637,442482.45591315854,2004051.1827549303,529.3741023016745,56,17,49,Bajo,Basico,3,0,Web,Viernes,23,6810,1
17889,2019-12-21,65,Otro,Sur,Soltero,1237801.1076947637,442482.45591315854,2004051.1827549303,529.3741023016745,56,17,49,Bajo,Basico,3,0,Web,Viernes,23,6810,1
17946,2021-03-22,43,Otro,Centro,Casado,373113.9552078388,365493.8718430732,1756090.21716294,527.2712731433411,27,8,56,Alto,Estandar,1,0,Tienda,Martes,6,3136,0
17946,2021-03-22,43,Otro,Centro,Casado,373113.9552078388,365493.8718430732,1756090.21716294,527.2712731433411,27,8,56,Alto,Estandar,1,0,Tienda,Martes,6,3136,0
18064,2021-10-20,58,Masculino,Norte,Casado,72501.39382006659,281352.3799099821,3258362.06058456,519.5697420955537,82,19,31,Bajo,Premium,5,1,Web,Martes,15,6234,0
18064,2021-10-20,58,Masculino,Norte,Casado,72501.39382006659,281352.3799099821,3258362.06058456,519.5697420955537,82,19,31,Bajo,Premium,5,1,Web,Martes,15,6234,0
18213,2022-11-07,75,Femenino,Centro,Soltero,903464.375736705,326426.7688336421,2257008.9141544634,,73,14,264,Medio,Premium,2,0,Tienda,Sabado,0,4433,0
18213,2022-11-07,75,Femenino,Centro,Soltero,903464.375736705,326426.7688336421,2257008.9141544634,,73,14,264,Medio,Premium,2,0,Tienda,Sabado,0,4433,0
18227,2022-05-05,28,Femenino,Sur,Divorciado,716461.9681603237,393309.4587076729,2873003.961513766,662.2497899487424,28,9,163,Bajo,Estandar,3,1,App,Viernes,20,3229,0
18227,2022-05-05,28,Femenino,Sur,Divorciado,716461.9681603237,393309.4587076729,2873003.961513766,662.2497899487424,28,9,163,Bajo,Estandar,3,1,App,Viernes,20,3229,0
18449,2019-05-24,21,Femenino,Centro,Casado,761842.6717822124,375651.57490189705,1569001.3687293937,627.3534832776529,33,18,361,Bajo,Basico,3,0,Web,Miercoles,19,4173,1
18449,2019-05-24,21,Femenino,Centro,Casado,761842.6717822124,375651.57490189705,1569001.3687293937,627.3534832776529,33,18,361,Bajo,Basico,3,0,Web,Miercoles,19,4173,1
18483,2018-04-07,18,Masculino,Sur,Soltero,766346.0682522599,235272.20836614555,1180773.7052232046,565.444944595731,73,17,321,Alto,Estandar,2,1,Tienda,Jueves,5,5123,0
18483,2018-04-07,18,Masculino,Sur,Soltero,766346.0682522599,235272.20836614555,1180773.7052232046,565.444944595731,73,17,321,Alto,Estandar,2,1,Tienda,Jueves,5,5123,0
18568,2021-04-16,41,Masculino,Norte,Casado,1327569.9267828737,229767.40209818463,1807704.1847258771,723.7535126934504,27,8,132,Medio,Estandar,3,1,Tienda,Jueves,10,4583,1
18568,2021-04-16,41,Masculino,Norte,Casado,1327569.9267828737,229767.40209818463,1807704.1847258771,723.7535126934504,27,8,132,Medio,Estandar,3,1,Tienda,Jueves,10,4583,1
18570,2018-03-19,74,Otro,Centro,Soltero,840697.9769243872,214019.441816292,1882122.2973154,737.324082583401,21,18,130,Medio,Basico,5,1,App,Miercoles,12,8473,1
18570,2018-03-19,74,Otro,Centro,Soltero,840697.9769243872,214019.441816292,1882122.2973154,737.324082583401,21,18,130,Medio,Basico,5,1,App,Miercoles,12,8473,1
18598,2018-01-18,30,Otro,Norte,Divorciado,785886.4979964199,570882.5789105725,1395944.9955868633,595.477843572993,111,12,361,Bajo,Estandar,4,1,App,Martes,1,1183,0
18598,2018-01-18,30,Otro,Norte,Divorciado,785886.4979964199,570882.5789105725,1395944.9955868633,595.477843572993,111,12,361,Bajo,Estandar,4,1,App,Martes,1,1183,0
18629,2022-03-24,48,Otro,Sur,Divorciado,915583.0268600538,374255.62178534566,993829.3638343784,711.4745411939077,29,10,351,Bajo,Basico,4,0,App,Lunes,21,9869,1
18629,2022-03-24,48,Otro,Sur,Divorciado,915583.0268600538,374255.62178534566,993829.3638343784,711.4745411939077,29,10,351,Bajo,Basico,4,0,App,Lunes,21,9869,1
18640,2018-08-13,44,Masculino,Sur,Divorciado,400244.3805454725,412217.1427992572,960316.3736360592,,25,14,294,Medio,Estandar,5,0,Web,Lunes,17,9577,0
18640,2018-08-13,44,Masculino,Sur,Divorciado,400244.3805454725,412217.1427992572,960316.3736360592,,25,14,294,Medio,Estandar,5,0,Web,Lunes,17,9577,0
18661,2021-10-10,72,Otro,Norte,Divorciado,874790.9007038269,377016.15365681873,952628.7959613984,666.4109277502902,102,9,350,Bajo,Estandar,3,1,App,Miercoles,8,8783,1
